,brand,id,created_at,text,likes,in reply to,retweeted,nb_words,text_len,subjectivity,polarity,negative,neutral,positive,compound
1344,LOCCITANE_UK,1062028802757287939,2018-11-12 17:06:12, hi renato yes weve rolled this out in all of our uk ie stores youll see the terracycle logo on displ ,1,Kyanos,False,21,102,0.0,0.0,0.0,0.881,0.119,0.4019
1345,LOCCITANE_UK,1062027019611856897,2018-11-12 16:59:07,absolutely so are we ,5,TerraCycleUK,False,4,21,0.9,0.2,0.0,1.0,0.0,0.0
1346,LOCCITANE_UK,1062025129016745985,2018-11-12 16:51:36, thank you for letting us know theresa the store will be thrilled to know that their service was recognised ,0,TheresaH1951,False,19,108,0.7,0.6,0.0,0.759,0.241,0.6597
1347,LOCCITANE_UK,1062023734280634368,2018-11-12 16:46:04, see you soon deborah ,1,1830DEB,False,4,22,0.0,0.0,0.0,1.0,0.0,0.0
1348,LOCCITANE_UK,1060834524802830338,2018-11-09 10:00:34,this winter we invite you to discover three luxurious body care gift sets each irresistible collection promises ,17,,False,17,112,0.0,0.0,0.0,0.486,0.514,0.8934
1349,LOCCITANE_UK,1060540159924420613,2018-11-08 14:30:52, hi carol our liquid soaps have a pump dispenser and our shower gels dont so this may help for next t ,1,Quackerjill,False,21,102,0.0,0.0,0.0,0.859,0.141,0.4522
1350,LOCCITANE_UK,1060502147412815872,2018-11-08 11:59:49, sounds like a dreamy pampering evening guaranteed to have sweet dreams ,0,ThinkingAloudS,False,11,72,0.65,0.35,0.0,0.461,0.539,0.802
1351,LOCCITANE_UK,1060500951591612417,2018-11-08 11:55:04, thank you jenny for your feedback well let know jelena know and shell be thrilled to know her service was recognised r,1,jennyjoy91,False,22,119,0.7,0.6,0.0,0.706,0.294,0.7579
1352,LOCCITANE_UK,1060500166648578049,2018-11-08 11:51:57, how amazing is the almond range thank you for the lovely feedback,1,BeautyGeekUK,False,12,66,0.825,0.55,0.0,0.471,0.529,0.8779
1353,LOCCITANE_UK,1060494669413474304,2018-11-08 11:30:06,did someone say free delivery enjoy free standard delivery on all orders until sunday november shop now ,6,,False,17,104,0.525,0.30000000000000004,0.0,0.588,0.412,0.8689
1354,LOCCITANE_UK,1060230427212865537,2018-11-07 18:00:06,didyouknow the in our almond creams and balms comes from local resources at the of provence loccitane ,9,,False,17,102,0.0,0.0,0.0,1.0,0.0,0.0
1355,LOCCITANE_UK,1060187193308667906,2018-11-07 15:08:18, hi marika thank you for sharing your thoughts with us weve passed your feedback onto our marke ,1,MarikaWeinhardt,False,17,96,0.0,0.0,0.0,0.739,0.261,0.6486
1356,LOCCITANE_UK,1060186627425751040,2018-11-07 15:06:03, hi des thank you for sharing your thoughts with us weve passed your feedback onto our marketing t ,0,DoggHouseDes,False,18,99,0.0,0.0,0.0,0.739,0.261,0.6486
1357,LOCCITANE_UK,1060185789970010114,2018-11-07 15:02:44, thank you for sharing your thoughts with us justine weve passed your feedback onto our marketing t ,1,JustineElyot,False,17,100,0.0,0.0,0.0,0.725,0.275,0.6486
1358,LOCCITANE_UK,1060182083329347584,2018-11-07 14:48:00, yes gita we agree ,1,chatnmeetcoffee,False,4,19,0.0,0.0,0.0,0.278,0.722,0.6369
1359,LOCCITANE_UK,1060121739886235648,2018-11-07 10:48:13,our exclusive qvc christmas collections are coming soon worth over you can win the entire qvc christmas coll ,14,,False,18,109,0.375,0.3666666666666667,0.0,0.676,0.324,0.7351
1360,LOCCITANE_UK,1059817232811749376,2018-11-06 14:38:13, thank you leilani for your feedback weve forwarded your message to our marketing team for their co ,1,momentsoffilm,False,17,100,0.0,0.0,0.0,0.865,0.135,0.3612
1361,LOCCITANE_UK,1059815909286526976,2018-11-06 14:32:57, hope to see you soon ,1,followillsister,False,5,22,0.0,0.0,0.0,0.58,0.42,0.4404
1362,LOCCITANE_UK,1059513200201281537,2018-11-05 18:30:06,our limited edition almond gift set is just waiting to somewhere nice with you almond notjustagift christmas ,11,,False,17,109,0.5714285714285714,0.2642857142857143,0.088,0.648,0.264,0.5859
1363,LOCCITANE_UK,1059497851871358978,2018-11-05 17:29:07, will power just until the r,0,gemmsavage,False,6,28,0.0,0.0,0.0,1.0,0.0,0.0
1364,LOCCITANE_UK,1059495756699197441,2018-11-05 17:20:47, ,0,,False,0,1,0.0,0.0,0.0,0.0,0.0,0.0
1365,LOCCITANE_UK,1059409715808002048,2018-11-05 11:38:53, congratulations and welcome aboard r,0,,False,5,37,0.9,0.8,0.0,0.111,0.889,0.7906
1366,LOCCITANE_UK,1059150816391573504,2018-11-04 18:30:07,ready and waiting to be opened do you have your calendar of dreams yet and get one while you can ,12,,False,20,97,0.5,0.2,0.0,0.776,0.224,0.6369
1367,LOCCITANE_UK,1058758864802172928,2018-11-03 16:32:38, amazing feedback thank you r,0,alicespake,False,5,29,0.9,0.6000000000000001,0.0,0.241,0.759,0.743
1368,LOCCITANE_UK,1058746891448410112,2018-11-03 15:45:04, thank you im delighted to have been able to help roddy,1,gretaodonovan,False,11,55,0.6625,0.6,0.0,0.485,0.515,0.8176
1369,LOCCITANE_UK,1058323015639818240,2018-11-02 11:40:44, yes ,0,Stellabranch,False,1,5,0.0,0.0,0.0,0.0,1.0,0.4019
1370,LOCCITANE_UK,1058312505913536512,2018-11-02 10:58:58, hi sophie sorry to hear youre not happy with our gift with purchase birthday promo well forward you ,0,bigeyedear,False,18,101,1.0,-0.45,0.184,0.601,0.215,0.1783
1371,LOCCITANE_UK,1058025914649346049,2018-11-01 16:00:09,respect for the environment is at the heart of loccitane weve partnered with terracycle to provide a collection ,12,,False,18,112,0.0,0.0,0.0,0.838,0.162,0.4767
1372,LOCCITANE_UK,1057996975927218176,2018-11-01 14:05:10, thank you very much karin r,0,kmhgardendesign,False,6,28,0.26,0.26,0.0,0.615,0.385,0.3612
1373,LOCCITANE_UK,1057996642983469058,2018-11-01 14:03:50, thank you tamzin were very proud to be able to offer this service r,1,TazorTam,False,14,68,0.8125,0.75,0.0,0.651,0.349,0.7089
1374,LOCCITANE_UK,1057920210798182400,2018-11-01 09:00:08,indulge in the christmas spirit and add a flourish of magic this festive season sharing treasures from provence th ,5,,False,19,115,1.0,0.5,0.0,0.565,0.435,0.8689
1375,LOCCITANE_UK,1057331339421089792,2018-10-30 18:00:10,join us for a christmas shopping evening of pampering and indulgence on tuesday november at our loccitane bout ,12,,False,18,111,0.0,0.0,0.0,0.879,0.121,0.296
1376,LOCCITANE_UK,1057305828699426816,2018-10-30 16:18:48, hi dominic the only boutique that still stocks these is our london regent street boutique i hope this helps roddy,0,dominic_whowell,False,20,114,1.0,0.0,0.0,0.742,0.258,0.7096
1377,LOCCITANE_UK,1056911093325418496,2018-10-29 14:10:15, hi dancy were so sorry to hear our almond milk concentrate has failed to meet your expectations please ,0,DikSense,False,18,104,0.65,-0.5,0.226,0.671,0.103,-0.4101
1378,LOCCITANE_UK,1056845469039550464,2018-10-29 09:49:29, enjoy the advent calendar lindsey,1,Linds_W1,False,5,34,0.5,0.4,0.0,0.556,0.444,0.4939
1379,LOCCITANE_UK,1056833159013130240,2018-10-29 09:00:34, online exclusive our spooky halloween offer will be haunting you if you dont ghoul in free bucket of treats ,5,,False,19,109,0.8,0.4,0.215,0.717,0.067,-0.5109
1380,LOCCITANE_UK,1056546176315445250,2018-10-28 14:00:12,tonight be ready for the great full moon shine like an almond soak up all the glossy almond goodness for silk ,6,,False,21,110,0.6,0.45,0.0,0.584,0.416,0.9022
1381,LOCCITANE_UK,1056168667409350656,2018-10-27 13:00:07,theres snowbody as soft as our shea handcream plus each tube is made from recyclable aluminium love ,8,,False,17,100,0.475,0.3,0.0,0.792,0.208,0.6369
1382,LOCCITANE_UK,1055837206697263106,2018-10-26 15:03:01, hi rehana our loccitane branch in stratford have got this item in stock would you lik ,0,rly1989,False,16,87,0.0,0.0,0.0,1.0,0.0,0.0
1383,LOCCITANE_UK,1055763012005507072,2018-10-26 10:08:11, hi molly we wont have our advent calendars on qvc this year sadly but there will be plenty of oth ,0,Molly05852727,False,20,99,1.0,-0.5,0.091,0.909,0.0,-0.2263
1384,LOCCITANE_UK,1055479761072357376,2018-10-25 15:22:39, muchas gracias roddy,0,Aragonia_COC,False,3,21,0.0,0.0,0.0,1.0,0.0,0.0
1385,LOCCITANE_UK,1055401893667565568,2018-10-25 10:13:14, dear harrisons take a bow what a fun video thank you for your review and enjoy your products roddy,2,CoraHarrison15,False,19,99,0.35,0.35,0.0,0.528,0.472,0.891
1386,LOCCITANE_UK,1055106668436979712,2018-10-24 14:40:07, perfect companion for cold wintry days roddy,1,MrCJCalvert,False,7,45,1.0,0.2,0.0,0.619,0.381,0.5719
1387,LOCCITANE_UK,1055105344731377664,2018-10-24 14:34:51, hi emma weve reached out to the customer already and hope to hear back soon thanks fir letting us know roddy,3,PinkEmmaRose,False,21,109,0.1,0.1,0.0,0.714,0.286,0.7351
1388,LOCCITANE_UK,1055104904195301376,2018-10-24 14:33:06, were really sorry to hear that youve received your items in this condition may we request that yo ,0,gretaodonovan,False,18,99,1.0,-0.5,0.086,0.914,0.0,-0.1513
1389,LOCCITANE_UK,1055103718947880961,2018-10-24 14:28:24, hi there loccitane does not and never has tested its products on animals you can view our full statem ,1,bedhead00,False,19,103,0.55,0.35,0.0,1.0,0.0,0.0
1390,LOCCITANE_UK,1054719120288239616,2018-10-23 13:00:08,cant decide between verbena or shea soaps either way the wrapping is just divine ,9,,False,14,81,0.0,0.0,0.0,0.783,0.217,0.5574
1391,LOCCITANE_UK,1054670783610417152,2018-10-23 09:48:04, hi taran once youve reached check out and selected your samples proceed to check out on the next pag ,1,TaranLH94,False,19,102,0.0,0.0,0.0,0.928,0.072,0.1027
1392,LOCCITANE_UK,1054386940315787265,2018-10-22 15:00:10,we all deserve a new for the holidays check out our limited edition castelbajac paris shea collection fancy hu ,9,,False,19,111,0.2987012987012987,0.032467532467532464,0.093,0.78,0.127,0.1779
1393,LOCCITANE_UK,1054326537799970816,2018-10-22 11:00:09, hi charles sorry to hear this i understand youve spoken with us this morning and your parcel has ,0,charlesglover9,False,18,98,1.0,-0.5,0.075,0.925,0.0,-0.0772
1394,LOCCITANE_UK,1054325560975839232,2018-10-22 10:56:16, imagine every time we try to order coffee roddy,0,bo_novak,False,9,48,0.0,0.0,0.0,1.0,0.0,0.0
1395,LOCCITANE_UK,1054324892068278272,2018-10-22 10:53:37, what a treat enjoy ,0,,False,4,20,0.5,0.4,0.0,0.145,0.855,0.7096
1396,LOCCITANE_UK,1054324700384440320,2018-10-22 10:52:51, hi we have options for click collect pick in store and ship to store ship to store takes days f ,0,TaranLH94,False,20,97,0.0,0.0,0.0,1.0,0.0,0.0
1397,LOCCITANE_UK,1053994406406053888,2018-10-21 13:00:23,all people deserve to see the beauty of the loccitane notjustagift ,16,,False,11,67,0.0,0.0,0.0,0.725,0.275,0.5859
1398,LOCCITANE_UK,1053314751424425984,2018-10-19 15:59:41, hi frankie actually some of the hand creams included in the classic set contain honey the deluxe ,0,BestWickhamMum,False,17,98,0.3888888888888889,0.25555555555555554,0.0,0.833,0.167,0.4939
1399,LOCCITANE_UK,1053299782515490818,2018-10-19 15:00:12,we cant wait for you to try the limited edition rosescented shea butter lip balm hand cream ,13,,False,17,92,0.14285714285714285,-0.07142857142857142,0.095,0.746,0.159,0.3182
1400,LOCCITANE_UK,1052907268683907072,2018-10-18 13:00:29, irresistible surprises to discover in the lead up to christmas its like a gift that keeps on giving shop o ,14,,False,20,108,0.0,0.0,0.0,0.518,0.482,0.8779
1401,LOCCITANE_UK,1052870864817901569,2018-10-18 10:35:50, thank you hannah ,0,HannahHeartss,False,3,18,0.0,0.0,0.0,0.444,0.556,0.3612
1402,LOCCITANE_UK,1052870615177150464,2018-10-18 10:34:50, wonderful feedback thank you ,1,MissBeautySaver,False,4,30,1.0,1.0,0.0,0.244,0.756,0.7351
1403,LOCCITANE_UK,1052854324584280065,2018-10-18 09:30:06,introducing christmas at loccitane this year weve partnered with castelbajac paris to create a constellation ,20,,False,15,109,0.0,0.0,0.0,0.861,0.139,0.2732
1404,LOCCITANE_UK,1052514597540835328,2018-10-17 11:00:09,t until the launch of our castelbajac paris gift sets whos excited for christmas loccitane ,15,,False,15,91,0.75,0.375,0.0,0.694,0.306,0.6486
1405,LOCCITANE_UK,1051827605584805888,2018-10-15 13:30:17, for sustainable business is smart business we continue to meet the businesses that are working togethe,0,,False,16,103,0.6428571428571429,0.21428571428571427,0.0,0.847,0.153,0.4019
1406,LOCCITANE_UK,1051788089570537472,2018-10-15 10:53:16, today we meet the businesses that are working together to embed the principles of sustainability into the hearts of th,0,,False,20,119,0.0,0.0,0.0,1.0,0.0,0.0
1407,LOCCITANE_UK,1051774738895261696,2018-10-15 10:00:13,aint no mountain high enough nothing will stop us from growing the relationship with our shea pickers over the n ,4,,False,20,113,0.52,0.08,0.0,0.745,0.255,0.5386
1408,LOCCITANE_UK,1051773761769299968,2018-10-15 09:56:20, how exciting gita we hope you enjoy your products roddy,1,chatnmeetcoffee,False,10,56,0.65,0.35,0.0,0.429,0.571,0.8519
1409,LOCCITANE_UK,1051764739095719936,2018-10-15 09:20:29, our shea butter soaps are wrapped in ecofriendly kraft paper its used for its strength and durabi ,0,Natalie_1485,False,17,99,0.0,0.0,0.0,0.833,0.167,0.4939
1410,LOCCITANE_UK,1051119384159125504,2018-10-13 14:36:04, thank you fola our founder olivier baussan noticed how his blind friend struggled when shopping for toilet ,1,fomt19,False,17,108,0.3333333333333333,-0.26666666666666666,0.214,0.546,0.239,0.1531
1411,LOCCITANE_UK,1051115306528079872,2018-10-13 14:19:52, hi claudia were so sorry we had a slight technical bug with our payment server yesterday but it ,2,claudiasheath,False,18,97,0.4222222222222223,-0.2222222222222222,0.079,0.921,0.0,-0.0953
1412,LOCCITANE_UK,1051114993595248640,2018-10-13 14:18:37, hope you enjoyed your time with us gilles come back soon roddy,1,gilles_manem,False,12,63,0.35,0.25,0.0,0.617,0.383,0.7351
1413,LOCCITANE_UK,1050739707565359104,2018-10-12 13:27:22, hi kate so sorry you missed out on one of our offers with your store purchase please send us a direct mess ,0,kslov,False,22,108,0.39375,-0.11875000000000001,0.258,0.654,0.088,-0.5275
1414,LOCCITANE_UK,1050687543920873472,2018-10-12 10:00:05,competition time were giving you an amazing chance to win a luxury night stay at the loccitane garden spa fo ,7,,False,20,109,0.65,0.7000000000000001,0.0,0.556,0.444,0.9001
1415,LOCCITANE_UK,1050685597998768130,2018-10-12 09:52:22, congratulations were so happy you love your royal ballet prizes enjoy alicia,1,am23am23,False,12,77,0.7000000000000001,0.5666666666666668,0.0,0.274,0.726,0.9615
1416,LOCCITANE_UK,1050685228837036032,2018-10-12 09:50:53, thank you still cant believe i have really won all of the boxes was looking at t,0,,False,17,81,0.2,0.2,0.0,0.667,0.333,0.7574
1417,LOCCITANE_UK,1050685052118392837,2018-10-12 09:50:11, hi claudia so sorry we are experiencing some technical issues with our website this morning our d ,0,claudiasheath,False,17,99,0.55,-0.25,0.104,0.896,0.0,-0.188
1418,LOCCITANE_UK,1050294973663305728,2018-10-11 08:00:09,were proud to be helping unicef in its fight against vitamin a deficiency causing preventable childhood blindne ,10,,False,17,112,1.0,0.8,0.118,0.543,0.339,0.5994
1419,LOCCITANE_UK,1049992965244866561,2018-10-10 12:00:05,sustainable business is smart business learn more about our commitment to sustainability and the unsdg here ,5,,False,16,108,0.5714285714285714,0.35714285714285715,0.0,0.716,0.284,0.6771
1420,LOCCITANE_UK,1049256298301157377,2018-10-08 11:12:50, hi sarah so sorry were a little late to this wed love everyone to say it with us loxeetan hope this helps,1,GoooRooo,False,22,106,0.675,-0.12187500000000001,0.06,0.589,0.35,0.8541
1421,LOCCITANE_UK,1049255616428961792,2018-10-08 11:10:07, were so happy to hear that youre loving our hand cream thank you,1,EstherAkinRN,False,13,65,0.975,0.7,0.0,0.398,0.602,0.9273
1422,LOCCITANE_UK,1049254350873219074,2018-10-08 11:05:06, so sorry to hear that youve not heard back from us yet please send us a private message with your orde ,0,ScaryLady,False,21,104,0.4583333333333333,-0.16666666666666666,0.073,0.822,0.105,0.1796
1423,LOCCITANE_UK,1049253558229422080,2018-10-08 11:01:57, oh daisy thats too funny but also delicious ,1,wildhampshire,False,8,45,1.0,0.625,0.0,0.462,0.538,0.7906
1424,LOCCITANE_UK,1048143275318755329,2018-10-05 09:30:05,this weekend only receive a free delightful collection worth when you spend use code delight loccitane ,6,,False,16,103,0.725,0.425,0.0,0.46,0.54,0.9169
1425,LOCCITANE_UK,1048141484677971969,2018-10-05 09:22:58, hi katie well get our digital team to correct that straight away thanks for the heads up roddy,0,kehopson,False,18,95,0.20000000000000004,0.13333333333333333,0.0,0.685,0.315,0.7096
1426,LOCCITANE_UK,1047770700830793729,2018-10-04 08:49:36, this is amazing to hear were so glad you enjoyed your experience at our lakeside store and well be su ,1,QTcat2010,False,20,103,0.8666666666666666,0.5333333333333333,0.0,0.546,0.454,0.9236
1427,LOCCITANE_UK,1047768106263691264,2018-10-04 08:39:17, were delighted you are loving our new overnight reset serum alliemay thanks for the fab feedback ,1,alliemayredmond,False,16,98,0.5761363636363637,0.409090909090909,0.0,0.478,0.522,0.9201
1428,LOCCITANE_UK,1047767619271454721,2018-10-04 08:37:21, abso loving this immortelle reset rn because it smells amazing and makes my skin happy but also the name,0,,False,19,105,0.9500000000000001,0.6666666666666666,0.0,0.69,0.31,0.7351
1429,LOCCITANE_UK,1046776852394598400,2018-10-01 15:00:24,press have already fallen in love with our limited edition advent calendars have a look now ,13,,False,16,92,0.37142857142857144,0.2142857142857143,0.214,0.583,0.204,0.2023
1430,LOCCITANE_UK,1046725140896256001,2018-10-01 11:34:55, at loccitane we do advent calendars a little differently discover doors of delight in two exceptional design ,7,,False,17,110,0.7000000000000001,0.1597222222222222,0.0,0.794,0.206,0.5994
1431,LOCCITANE_UK,1046702209361047552,2018-10-01 10:03:48, immortelle makeup remover to the rescue were glad to hear no scissors were involved roddy,1,angela_whelan,False,15,90,1.0,0.5,0.107,0.585,0.307,0.6249
1432,LOCCITANE_UK,1046686182292090880,2018-10-01 09:00:07,there is no better way to discover your favourites than by peeling back doors in the lead up to christmas with o ,8,,False,22,113,0.25,-0.125,0.091,0.788,0.12,0.1779
1433,LOCCITANE_UK,1046399359128989696,2018-09-30 14:00:23,lavender bergamot mandarin sweet and geranium all these natural scents in your bedroom now with our relaxing ,9,,False,17,109,0.525,0.22499999999999998,0.0,0.617,0.383,0.8271
1434,LOCCITANE_UK,1046308691970912256,2018-09-30 08:00:06,the ultimate definition of a provencal afternoon sunbathing between orange walls were missing summer already ,5,,False,15,109,0.525,-0.1,0.145,0.855,0.0,-0.296
1435,LOCCITANE_UK,1046020410016317440,2018-09-29 12:54:34, hi kate were very sorry to hear of your delayed parcel and of your experience with our team if you s ,0,katshoegal,False,21,102,1.0,-0.65,0.163,0.837,0.0,-0.3597
1436,LOCCITANE_UK,1045591023080984576,2018-09-28 08:28:20, hi matt the disc arrives by post but it wont be valid on the advent calendar or any other special ,0,matttheowl,False,20,99,0.4732142857142857,0.11607142857142858,0.0,0.843,0.157,0.5499
1437,LOCCITANE_UK,1044880305851703296,2018-09-26 09:24:12, thank you for the wonderful feedback sarah were delighted you enjoy using the skincare duo ,1,AlbertineSarah,False,15,92,0.7333333333333334,0.7000000000000001,0.0,0.464,0.536,0.9136
1438,LOCCITANE_UK,1044174924170973184,2018-09-24 10:41:16, so sorry you miss our discontinued honey range well be sure to pass your feedback on to our productio ,1,feefee1479,False,19,103,0.9444444444444444,0.0,0.151,0.656,0.193,0.2366
1439,LOCCITANE_UK,1044174169305300992,2018-09-24 10:38:16, hi francoise we wouldnt recommend using our products on any children under the age of ,1,feefee1479,False,15,87,0.0,0.0,0.131,0.869,0.0,-0.2755
1440,LOCCITANE_UK,1044171636050518016,2018-09-24 10:28:12, hi cheryl yes all of our products are cruelty free ,0,Cheryl1here,False,10,52,0.8,0.4,0.231,0.414,0.355,0.2732
1441,LOCCITANE_UK,1044171297092034560,2018-09-24 10:26:51, hi helen yes all of our products are unisex ,1,HelenBromfield1,False,9,45,0.0,0.0,0.0,0.748,0.252,0.4019
1442,LOCCITANE_UK,1043163320180592641,2018-09-21 15:41:31, oh alex you made us chuckle say it with us loxeetan ,1,alexalexohalex,False,11,53,0.0,0.0,0.0,0.787,0.213,0.4019
1443,LOCCITANE_UK,1043110297941098496,2018-09-21 12:10:49, hi there loccitane does not and never has tested its products on animals you can view our full ,0,JustNugentPhoto,False,18,96,0.55,0.35,0.0,1.0,0.0,0.0
1444,LOCCITANE_UK,1043074471618199552,2018-09-21 09:48:28, were aware that there was a small glitch with the link but were working on correcting as soon ,0,JoshPBooth,False,18,95,0.325,0.0,0.0,1.0,0.0,0.0
1445,LOCCITANE_UK,1043058812037414912,2018-09-21 08:46:14, sorry i think i got my replies mixed up yes the cade shaving soap is defini ,0,SquashSweeney,False,16,77,0.625,-0.25,0.081,0.75,0.169,0.34
1446,LOCCITANE_UK,1043058233026338816,2018-09-21 08:43:56, youre so lucky let stanley know that we salute him r,1,pgmonkey12,False,11,53,0.8333333333333334,0.3333333333333333,0.0,0.744,0.256,0.4754
1447,LOCCITANE_UK,1043055092763488256,2018-09-21 08:31:27, thank you rekha glad you love it as much as we do r,0,R789Dhimmar,False,13,52,0.6,0.39999999999999997,0.0,0.481,0.519,0.8658
1448,LOCCITANE_UK,1043047261444354049,2018-09-21 08:00:20,our néroli and orchidée indulgence collection loccitan indulgence collection are now available exclu ,20,,False,13,101,0.4,0.4,0.0,1.0,0.0,0.0
1449,LOCCITANE_UK,1042821234357022720,2018-09-20 17:02:11, hi there were so sorry but the cade shaving soap has been discontinued in the uk were looki ,0,SquashSweeney,False,18,93,1.0,-0.5,0.075,0.925,0.0,-0.0953
1450,LOCCITANE_UK,1042745211506450432,2018-09-20 12:00:06,can you guess which collection will be featured on qvc preorder available online this fr ,3,,False,15,89,0.4,0.4,0.0,1.0,0.0,0.0
1451,LOCCITANE_UK,1042718782404214786,2018-09-20 10:15:05,they are back our limited edition advent calendars are here and you wont be disappointed this year we are ,14,,False,19,106,0.2976190476190476,-0.2738095238095238,0.089,0.792,0.119,0.1665
1452,LOCCITANE_UK,1042382832776048640,2018-09-19 12:00:08,tune in on this sunday september to discover exclusive deals stay tuned for more info show times ar ,37,,False,18,100,0.5,0.5,0.0,0.919,0.081,0.128
1453,LOCCITANE_UK,1042367085727211520,2018-09-19 10:57:34, hi paul thats so strange sorry to hear this can you message us directly so we can look into that for you roddy,0,GuvPC,False,23,111,0.5166666666666666,-0.15000000000000002,0.158,0.842,0.0,-0.4487
1454,LOCCITANE_UK,1041664788621799424,2018-09-17 12:26:53, hi richard thanks for confirming the stores location weve passed on your feedback to our proper ,0,richardinlewes,False,16,97,0.15000000000000002,0.1,0.0,0.838,0.162,0.4404
1455,LOCCITANE_UK,1041650031365767168,2018-09-17 11:28:15, we hope youll love it as much as we do ,0,hazella066,False,10,40,0.4,0.35,0.0,0.53,0.47,0.7964
1456,LOCCITANE_UK,1041649846053007361,2018-09-17 11:27:30, hi there unfortunately the pamplemousse rhubarbe eau de toilette was a limited edition and its bee ,1,stariIIin,False,16,100,0.5714285714285714,-0.2857142857142857,0.249,0.751,0.0,-0.5106
1457,LOCCITANE_UK,1041642982758178817,2018-09-17 11:00:14,our overnight reset serum contains our iconic antioxidant immortelle plant it has the power to boost collagen prod ,3,,False,18,115,0.5,0.5,0.0,0.863,0.137,0.4019
1458,LOCCITANE_UK,1040887977889521667,2018-09-15 09:00:07,our immortelle overnight reset serum will leave you with skin that looks rested fresh more youthful and radiant ,2,,False,18,112,0.5,0.4,0.051,0.597,0.352,0.7939
1459,LOCCITANE_UK,1040561980258447362,2018-09-14 11:24:43, hi chris sorry this took so long were you finally able to collect your parcel from our store roddy,0,mynameischrisd,False,19,99,0.6749999999999999,-0.01666666666666668,0.067,0.933,0.0,-0.0772
1460,LOCCITANE_UK,1040559450468151296,2018-09-14 11:14:40, hi richard thanks for bringing this to our attention well send this to our property team right a ,0,richardinlewes,False,18,98,0.3678571428571429,0.24285714285714285,0.0,0.75,0.25,0.6124
1461,LOCCITANE_UK,1040558296292241409,2018-09-14 11:10:05,our advent calendars are back sign up to our waiting list for early access and be the first to know click here ,9,,False,22,111,0.2111111111111111,0.11666666666666665,0.0,1.0,0.0,0.0
1462,LOCCITANE_UK,1040197512806559744,2018-09-13 11:16:27, we dont usually include any expiry dates on our products only the digit batch code can you confirm t ,0,lushcore,False,19,102,0.625,-0.125,0.0,1.0,0.0,0.0
1463,LOCCITANE_UK,1040162714620813312,2018-09-13 08:58:11, hi matt were very sorry to hear this please confirm which store you visited and on which day and ,0,DilligafMatt,False,19,98,1.0,-0.65,0.075,0.801,0.124,0.2575
1464,LOCCITANE_UK,1040148139401826305,2018-09-13 08:00:16,what if you could reset your skin overnight erase the impact of stress and fatigue and wake up each morning with ,4,,False,21,113,0.0,0.0,0.202,0.798,0.0,-0.5859
1465,LOCCITANE_UK,1039788214502838273,2018-09-12 08:10:03,we say yes please to glowing skin have you added our new overnight reset serum to your skincare routine ,9,,False,19,104,0.45454545454545453,0.13636363636363635,0.0,0.773,0.227,0.6124
1466,LOCCITANE_UK,1039479490668191744,2018-09-11 11:43:17, hi we wouldnt recommend using a product after its expired,0,lushcore,False,10,58,0.0,0.0,0.209,0.791,0.0,-0.2755
1467,LOCCITANE_UK,1039459249875607553,2018-09-11 10:22:52, hi thanks for sharing the photo of the batch code of your product unfortunately we can confirm by the c ,0,lushcore,False,20,105,0.6,-0.15,0.1,0.664,0.237,0.5106
1468,LOCCITANE_UK,1039458667265896448,2018-09-11 10:20:33, hi jess were so sorry to hear your disappointment about the discontinued jasmine and bergamot ea ,0,SpaceGeographer,False,16,98,0.7,-0.55,0.265,0.735,0.0,-0.6176
1469,LOCCITANE_UK,1039438435860107264,2018-09-11 09:00:09,howto we recommend applying our new overnight reset serum to freshlycleansed skin avoiding contact with eyes t ,3,,False,17,111,0.45454545454545453,0.13636363636363635,0.127,0.741,0.132,0.0258
1470,LOCCITANE_UK,1039110471675072512,2018-09-10 11:16:56, hi please message us with a photo of the digit batch number that can be found on the bottom of the bo ,0,lushcore,False,22,103,0.0,0.0,0.0,0.841,0.159,0.3818
1471,LOCCITANE_UK,1039060938245070849,2018-09-10 08:00:07,didyouknow our skin is best able to perform its repairing and regenerating functions at night our immortelle ov ,5,,False,18,112,0.4625,0.75,0.0,0.802,0.198,0.6369
1472,LOCCITANE_UK,1038713648254865411,2018-09-09 09:00:06,time to reset and shine wake up to brighter skin in days with our new immortelle overnight reset serum ,5,,False,19,103,0.45454545454545453,0.13636363636363635,0.0,0.874,0.126,0.3818
1473,LOCCITANE_UK,1037690701994065920,2018-09-06 13:15:17, you really would ,0,Angelafrere2,False,3,18,0.2,0.2,0.0,1.0,0.0,0.0
1474,LOCCITANE_UK,1037661687266983936,2018-09-06 11:19:59, it was our pleasure rosa let us know how you get on with your new goodies ,1,rosadcrawford,False,16,75,0.45454545454545453,0.13636363636363635,0.0,0.802,0.198,0.5719
1475,LOCCITANE_UK,1037638609589784576,2018-09-06 09:48:17, we hope you had the best time rosa ,1,rosadcrawford,False,8,36,0.3,1.0,0.0,0.458,0.542,0.7964
1476,LOCCITANE_UK,1037618633550094341,2018-09-06 08:28:54, we totally agree ,1,Zoe_Gilmartin,False,3,18,0.75,0.0,0.0,0.417,0.583,0.4201
1477,LOCCITANE_UK,1037617258627923970,2018-09-06 08:23:27, such an amazing selection of goodies we hope you enjoy,0,smcourt1,False,10,55,0.6333333333333333,0.3333333333333333,0.0,0.414,0.586,0.872
